profile,text,reactions,comments,shares,created_at,followers
Balanz Capital,"Nueva Licitación en Obligaciones Negociables 🌟⁣⁣
⁣
👉YPF SA es la principal compañía energética de Argentina, integrada en toda la cadena de valor del petróleo y el gas. Con el Estado Nacional como accionista mayoritario (51%), sus acciones cotizan en la NYSE y ByMA, consolidándose como un referente en la industria regional.⁣⁣
⁣En 2024, destacó por su enfoque en la producción de hidrocarburos, con un crecimiento significativo en Vaca Muerta. Su Plan 4x4 impulsa la producción, eficiencia operativa, disciplina financiera y el desarrollo del proyecto de GNL en Argentina.⁣⁣
YPF combina innovación y compromiso con la transformación energética para seguir liderando el desarrollo de la industria y el futuro energético del país.⁣⁣
⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV.⁣",55,1,1,13/08/2025,73502
Balanz Capital,"🌎 Nueva alternativa en dólares para el mercado argentino 🌎
 
Lanzamos Estrategia III Latam, un fondo común en dólares pensado para quienes buscan diversificar su capital en América Latina, con un riesgo moderado y un horizonte de inversión de mediano plazo. Con un monto inicial accesible desde USD 100, permite acceder a una cartera de activos de renta fija de países como Brasil, Chile y Argentina, y ofrece flexibilidad con plazo T+1 para rescatar capital en 24 horas.

Conocé todo sobre este fondo en la nota de👇",50,1,1,16/12/2024,73502
Balanz Capital,"🔴 Nuevo escenario en los mercados: marea roja en Estados Unidos⁣.
 ⁣
Nicolas Kohn explora el contexto actual de la economía estadounidense y cómo un “aterrizaje suave” podría marcar el mandato del presidente electo Donald Trump. Los datos económicos muestran solidez, pero ¿cómo responderán los mercados a esta nueva dirección? Conoce el análisis completo y sus implicancias en la nota de. 📈⁣
⁣
Leela completa acá:",19,0,1,16/12/2024,73502
Balanz Capital,"Nueva Licitación en Obligaciones Negociables 🌟⁣
⁣
👉 PCR Petroquímica Comodoro Rivadavia S.A. (PCR): es una empresa privada argentina con más de 100 años de trayectoria, especializada en petróleo y gas, energías renovables y cemento. Es la compañía privada argentina más antigua de la industria petrolera argentina, con operaciones en la provincia de Mendoza y La Pampa, y además es el tercer productor privado de petróleo crudo en Ecuador, con activos de exploración y producción. PCR cuenta con una de las plataformas de energía renovable mas grande de Argentina, con 527,4 MW de capacidad instalada a través de 6 parques eólicos, 790 MW de prioridad de despacho adjudicada y con un pipeline de más de 1,5 GW de proyectos, consolidándose como un referente en la generación de energía renovable en el país.⁣
⁣
👉 Su estrategia de crecimiento se basa en la inversión y desarrollo de activos en los distintos segmentos de negocio en los que opera, geográficamente diversificados, apostando al desarrollo sustentable y a proyectos de largo plazo que generen valor económico y social en las regiones donde opera.⁣
⁣
𝘉𝘈𝘓𝘈𝘕𝘡 𝘊𝘈𝘗𝘐𝘛𝘈𝘓 𝘝𝘈𝘓𝘖𝘙𝘌𝘚 𝘚.𝘈.𝘜. 𝘈𝘓𝘠𝘊 𝘕° 210 𝘺 𝘈𝘊𝘋𝘐 𝘕° 62 𝘢𝘯𝘵𝘦 𝘭𝘢 𝘊𝘕𝘝.",65,0,19,13/08/2025,73502
Balanz Capital,"En Balanz creemos en el valor de acompañar a quienes están dando sus primeros pasos en la Industria Financiera. 

Por eso, por segundo año consecutivo, visitamos la Facultad de Ciencias Económicas (UBA) para encontrarnos con estudiantes interesados en aprender junto a los mejores especialistas del mercado.

💼 Acercarnos al público universitario es una oportunidad clave para compartir quiénes somos y cómo trabajamos, pero también para inspirar a nuevos talentos a desarrollarse en un entorno dinámico y en constante cambio, con compromiso y visión a largo plazo.",22,0,0,14/06/2025,73502
Balanz Capital,"🔎 Así se vive un día en Balanz.⁣
Gracias Patricia Jebsen por visitarnos y recorrer nuestras oficinas.⁣

Charlamos de cultura, crecimiento, innovación y cómo trabajamos en equipo para acercar el mercado de capitales a cada vez más personas.⁣

✨ Este office tour muestra el corazón de Balanz: las ideas, el trabajo en equipo y la energía que hay detrás de cada decisión.⁣
💼 En Balanz, creemos que el futuro se construye con talento, compromiso y una visión compartida.⁣ Y eso se nota en cada espacio: desde las decisiones de inversión hasta las paredes llenas de arte.
🎨 Porque el arte también es parte de nuestra cultura.
Nos conecta, nos representa y nos recuerda que siempre hay otra forma de mirar el mundo.",203,6,6,15/05/2025,73502
Balanz Capital,En Balanz llevamos más de 20 años acompañándote a alcanzar tu libertad financiera 🌟⁣,98,3,3,14/07/2025,73502
Balanz Capital,"Nueva licitación en Obligaciones Negociables🌟⁣⁣
⁣
👉BST | Banco de Servicios y Transacciones (BST) es una entidad financiera de capital nacional con más de 20 años de trayectoria, orientada a brindar soluciones a medida para empresas. Forma parte del holding Grupo ST y se especializa en Financiamiento, Mercado de Capitales, Inversiones y Gestión de Liquidez, ofreciendo estrategias ágiles y creativas para impulsar el crecimiento empresarial.⁣
👉Con una visión centrada en la innovación y el desarrollo sostenible, BST se posiciona como un socio estratégico para las empresas argentinas, adaptándose a sus necesidades y acompañándolas en los momentos clave.⁣
⁣
𝘉𝘈𝘓𝘈𝘕𝘡 𝘊𝘈𝘗𝘐𝘛𝘈𝘓 𝘝𝘈𝘓𝘖𝘙𝘌𝘚 𝘚.𝘈.𝘜. 𝘈𝘓𝘠𝘊 𝘕° 210 𝘺 𝘈𝘊𝘋𝘐 𝘕° 62 𝘢𝘯𝘵𝘦 𝘭𝘢 𝘊𝘕𝘝",14,0,4,14/07/2025,73502
Balanz Capital,"Nueva licitación en Obligaciones Negociables🌟⁣⁣
⁣
👉EDEMSA (Empresa Distribuidora de Electricidad de Mendoza S.A.) es la principal distribuidora de energía eléctrica en Mendoza, Argentina, con concesión exclusiva en 11 departamentos desde su creación en 1998 por el Gobierno de Mendoza.⁣⁣
⁣
👉Actualmente abastece a más de 481.300 usuarios, de los cuales el 84% corresponde a consumidores residenciales, el 14% a usuarios comerciales y el 2% a consumidores industriales. Su red eléctrica incluye 970 km de líneas de alta tensión, 8.430 km de media tensión y 19.209 km de baja tensión, junto con 14.304 subestaciones, 45 estaciones transformadoras, 98 transformadores de potencia y 15.125 transformadores de distribución.⁣
⁣
👉Con oficinas comerciales y una fuerte presencia en toda la provincia, EDEMSA es clave para garantizar el suministro eléctrico a hogares, comercios e industrias, apoyando el desarrollo económico y social de Mendoza.⁣⁣
⁣
𝘉𝘈𝘓𝘈𝘕𝘡 𝘊𝘈𝘗𝘐𝘛𝘈𝘓 𝘝𝘈𝘓𝘖𝘙𝘌𝘚 𝘚.𝘈.𝘜. 𝘈𝘓𝘠𝘊 𝘕° 210 𝘺 𝘈𝘊𝘋𝘐 𝘕° 62 𝘢𝘯𝘵𝘦 𝘭𝘢 𝘊𝘕𝘝.⁣",10,0,3,14/07/2025,73502
Balanz Capital,"Te invitamos a nuestro próxima capacitación: Invertí en ONs: Momento clave en Argentina para asegurar tasas atractivas⁣
⁣
📆Jueves 10 de julio⁣
⏰ 17:00 hs.⁣⁣
⁣⁣
Inscribite acá👉
¡Te esperamos!",47,0,23,14/07/2025,73502
Balanz Capital,"Nueva licitación en Obligaciones Negociables🌟⁣
⁣
👉Profertil Agro S.A. es la principal empresa argentina dedicada a la producción y comercialización de fertilizantes, especializada en urea granulada, un insumo clave para el agro. Con su planta ubicada en Bahía Blanca, produce 1,3 millones de toneladas de urea y 790 mil de amoníaco al año, abasteciendo más del 50% del mercado local.

👉La compañía opera como joint venture entre YPF y Nutrien (50% cada uno), combinando el suministro energético y el canal comercial. Bajo contratos de largo plazo, Profertil asegura el acceso a gas natural y energía eléctrica, lo que le otorga una estructura operativa integrada y eficiente. Exporta excedentes principalmente a Brasil y Chile, y trabaja junto a productores de todo el país promoviendo un uso responsable del suelo y fertilización sustentable.⁣
⁣
𝘉𝘈𝘓𝘈𝘕𝘡 𝘊𝘈𝘗𝘐𝘛𝘈𝘓 𝘝𝘈𝘓𝘖𝘙𝘌𝘚 𝘚.𝘈.𝘜. 𝘈𝘓𝘠𝘊 𝘕° 210 𝘺 𝘈𝘊𝘋𝘐 𝘕° 62 𝘢𝘯𝘵𝘦 𝘭𝘢 𝘊𝘕𝘝.⁣",17,0,9,14/07/2025,73502
Balanz Capital,"🎙 Nuevo episodio de Balanz Investment Insights
📌 Fallo de YPF, señales del mercado y oportunidades para tu aguinaldo
Esta semana analizamos:
⚖️ El impacto del fallo de la jueza Preska sobre YPF
📈 Cómo responde el mercado local y qué posicionamientos ganan fuerza
💰 Ideas para aprovechar tu aguinaldo con estrategia

Escuchalo completo y tomá decisiones con información.👇",71,0,23,14/07/2025,73502
Balanz Capital,"Porque la innovación no es un área, es parte de nuestra cultura.⁣⁣
En Balanz, el equipo de Tecnología no solo acompaña al negocio: lo transforma.⁣⁣
Creamos soluciones que hacen que invertir sea más simple, más ágil y más inteligente.⁣⁣ Trabajamos con las últimas tecnologías, pero también con algo igual de importante: autonomía, desafíos reales y propósito.⁣⁣
⁣⁣⁣
✨ Tecnología con impacto. Talento con visión.⁣⁣
¿Querés ser parte? Aplicá a través del siguiente link",38,0,7,14/07/2025,73502
Balanz Capital,"Nueva Licitación de Obligaciones Negociables 📣⁣⁣⁣

👉Telecom Argentina S.A. es líder en telecomunicaciones en Argentina, ofreciendo telefonía fija, móvil, internet y TV por suscripción, con presencia destacada en las principales áreas demográficas del país y una participación superior al 30% en todos los segmentos clave. Además, opera en Paraguay y Uruguay, ampliando su alcance regional. Con más de 34 millones de accesos, impulsa servicios móviles e internet, destacándose por innovaciones como la billetera virtual ""Personal Pay"" y la plataforma de contenidos ""Flow"". Sus ingresos provienen mayoritariamente de telefonía móvil (40%), internet (25%) y TV (15%), consolidándose en un mercado competitivo con altas barreras de ingreso.⁣

BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV",45,0,24,14/07/2025,73502
Balanz Capital,"Nueva Licitación

📲Para más información contactá a tu asesor 

BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV",19,1,1,14/07/2025,73502
Balanz Capital,"Nueva Licitación de Obligaciones Negociables 📣⁣⁣⁣

👉Pluspetrol es un referente en la operación de yacimientos no convencionales, en el desarrollo de campos de gas de alta presión, y en la extracción de crudo en yacimientos maduros con recuperación secundaria y terciaria. Con la mira en el futuro, la compañía realiza importantes inversiones en el país, y se destaca su posicionamiento en la formación Vaca Muerta, uno de los mayores reservorios no convencionales de hidrocarburos del planeta. Los principales yacimientos de hidrocarburos no convencionales son La Calera y Bajo del Choique. Además, cuenta con yacimientos convencionales en el área El Corcobo, ubicado en las provincias de La Pampa y Mendoza.

BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV",87,2,2,14/07/2025,73502
Balanz Capital,"Nueva licitación en Obligaciones Negociables🌟⁣
⁣
👉CRESUD S.A.C.I.F.Y.A es una compañía agrícola enfocada en la adquisición, desarrollo y operación de tierras con potencial de valorización, principalmente en Argentina, Brasil, Bolivia y Paraguay. A marzo de 2025 cuenta con 728.112 hectáreas, de las cuales 304.257 son productivas, además de alquilar otras 136.593 hectáreas. La empresa se especializa en la transformación y producción agrícola y ganadera. Además, Cresud posee una participación del 55,88% en IRSA, una empresa líder en bienes raíces en Argentina, que gestiona edificios de oficinas, centros comerciales y hoteles de lujo. Su negocio se divide en dos segmentos: Agropecuario y Propiedades Urbanas.⁣
⁣
𝘉𝘈𝘓𝘈𝘕𝘡 𝘊𝘈𝘗𝘐𝘛𝘈𝘓 𝘝𝘈𝘓𝘖𝘙𝘌𝘚 𝘚.𝘈.𝘜. 𝘈𝘓𝘠𝘊 𝘕° 210 𝘺 𝘈𝘊𝘋𝘐 𝘕° 62 𝘢𝘯𝘵𝘦 𝘭𝘢 𝘊𝘕𝘝.",20,0,16,14/07/2025,73502
Balanz Capital,"Nueva Licitación de Obligaciones Negociables 📣⁣⁣⁣⁣
⁣
👉COMPAÑÍA MEGA S.A. es una empresa argentina líder en el procesamiento de gas natural y producción de líquidos del gas (NGL), como etano, propano, butano y gasolina natural. Fundada en 1997 y operativa desde 2001, opera con plantas estratégicamente ubicadas en Loma La Lata – zona central de Vaca Muerta en NQN y en Bahia Blanca dentro del Polo Petroquímico mas importante de Argentina, procesando alrededor del 40% del gas producido en la Cuenca Neuquina; principal cuenca productora de hidrocarburos del país.⁣
⁣
👉Mega cuenta con el respaldo de tres grandes accionistas del sector energético e industrial: YPF (38%), Petrobras (34%) y Dow (28%). Su infraestructura incluye un poliducto de más de 600 km y capacidad de almacenamiento para exportaciones a gran escala, posicionándola como el principal exportador argentino de gas licuado de petróleo (GLP) y el principal productor y proveedor de etano para la industria petroquímica local.⁣
⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV.",131,1,1,14/07/2025,73502
Balanz Capital,"En Balanz podés ser tu propio motor de crecimiento:⁣
 🔹 Tomá decisiones con autonomía y acompañamiento.⁣
 🔹 Desarrollá tu red de clientes y potenciá tus ingresos.⁣
🔹 Formate con expertos y accedé a herramientas de primer nivel.⁣
💼 Convertite en Asesor Financiero Independiente.⁣

📩 Sumate hoy a la red que transforma el futuro de las inversiones.⁣",38,0,17,14/07/2025,73502
Balanz Capital,"🎧 Nuevo episodio de Balanz Investment Insights
Inflación, Bopreal y aguinaldo: las claves del momento para invertir con inteligencia.

📊 Analizamos el dato de inflación, su lectura política y el impacto de la última licitación del MECON en la estrategia económica del Gobierno.
🔍 Hablamos del nuevo Bopreal Serie 4 y cuánto está dispuesto a pagar el mercado para liberar dividendos.
💡 Además, te contamos cómo posicionarte en pesos ante la incertidumbre y qué alternativas pueden servirte para invertir el aguinaldo según tu perfil de riesgo.

👉 Escuchalo ahora:",76,2,2,14/07/2025,73502
Balanz Capital,"Nueva Licitación 📣⁣
⁣
👉GRUPO CETROGAR es una empresa argentina que comercializa tecnología, artículos para el hogar y motocicletas. Fundada en 1980 en la provincia de Chaco, cuenta hoy con más de 100 sucursales en 17 provincias y se posiciona como líder en el Norte Argentino.⁣
⁣
👉Con una visión estratégica de crecimiento y un fuerte compromiso organizacional, Cetrogar trabaja para mejorar la calidad de vida de sus clientes y colaboradores. Su equipo está formado por más de 2.000 personas que impulsan su desarrollo continuo.⁣
⁣
👉La compañía se distingue por su cercanía con el cliente y una experiencia de compra ágil y personalizada. Además de electrodomésticos y tecnología, ofrece una amplia gama de productos como muebles, colchones, bicicletas, herramientas y motos, consolidando su liderazgo en el mercado nacional.⁣
⁣
𝘉𝘈𝘓𝘈𝘕𝘡 𝘊𝘈𝘗𝘐𝘛𝘈𝘓 𝘝𝘈𝘓𝘖𝘙𝘌𝘚 𝘚.𝘈.𝘜. 𝘈𝘓𝘠𝘊 𝘕° 210 𝘺 𝘈𝘊𝘋𝘐 𝘕° 62 𝘢𝘯𝘵𝘦 𝘭𝘢 𝘊𝘕𝘝.",21,0,6,14/07/2025,73502
Balanz Capital,"👉🏽 El Gobierno avanza con medidas clave para fortalecer las reservas y mejorar el control de los agregados monetarios. 
🌎 Mientras tanto, el escenario internacional se ve marcado por crecientes conflictos entre grandes potencias que agregan volatilidad principalmente en TSLA. ¿Oportunidad de compra?

🎧 Analizamos qué está pasando en el mercado en un nuevo episodio de Balanz Investment Insights.

🎙 Escuchalo ahora:",44,0,18,14/06/2025,73502
Balanz Capital,"Obligaciones Negociables 👉 Conocé la nueva licitación de Banco Supervielle

📅 Martes 10 de junio, de 10 a 16hs. 
📣 Exclusiva para inversores calificados.

🏦 Banco Supervielle S.A., principal subsidiaria del Grupo Supervielle, es 7º banco de capital privado más grande de Argentina en términos de préstamos y el 9º sumando los bancos públicos.⁣
🏢 Fundado en 1887 y de origen familiar, combina su larga trayectoria con un enfoque moderno e innovador. Pionero en innovación tecnológica, brinda servicios financieros a individuos, Pymes y empresas, transformando y facilitando la experiencia bancaria en el país⁣
⁣👉 Mediante una estrategia omnicanal, opera +130 sucursales, puntos de atención virtual y redes sociales y más de 3.000 personas preparadas para brindar soluciones relevantes, rápidas y efectivas a las necesidades de cada uno de sus más de 1.400.000 clientes.⁣

BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV.",31,0,7,14/06/2025,73502
Balanz Capital,"Nueva Licitación de Obligaciones Negociables 📣⁣⁣⁣
⁣
👉Oleoductos del Valle, S.A. (Oldelval) es la empresa líder en el segmento midstream en Argentina, con más de 30 años de experiencia en el transporte de hidrocarburos líquidos. Su red de oleoductos conecta las principales áreas productivas del país con centros de refinación y exportación, siendo clave en la evacuación del crudo de Vaca Muerta y la Cuenca Neuquina.⁣
⁣
👉Transporta más del 50% del petróleo producido en Argentina y cuenta con un equipo de más de 300 personas. Oldelval se destaca por su compromiso con la eficiencia operativa, la seguridad y la sostenibilidad, acompañando el crecimiento del sector energético a través de soluciones integrales y una gestión responsable.⁣
⁣
👉La compañía está integrada por un grupo de accionistas compuesto por YPF S.A. (37%), ExxonMobil Exploration Argentina S.R.L. (21%), Chevron Argentina S.R.L. (14%), Pan American Energy Ibérica S.L. (11,9%), Pluspetrol S.A. (11,9%), Tecpetrol S.A. (2,1%) y Pampa Energía S.A. (2,1%).⁣
⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV",30,1,1,14/06/2025,73502
Balanz Capital,"💰 ¿Ya pensaste qué vas a hacer con tu aguinaldo?⁣
Te invitamos a una capacitación para explorar nuevas formas de potenciar tu dinero.⁣
📅 10 de junio⁣
⏰17:00 ⁣
⁣
Este aguinaldo, no lo dejes quieto.⁣
Invertilo con estrategia.⁣
⁣
Inscribite acá👉",46,0,17,14/06/2025,73502
Balanz Capital,"Es un orgullo acompañar el crecimiento de empresas que impulsan el desarrollo de energías renovables en Argentina. 🌱⚡⁣

📈 USD 65 millones colocados a 6 años con tasa fija del 8%.⁣
👏 ¡Gracias apor confiar en nosotros para seguir creciendo juntos!",38,0,7,16/03/2025,73502
Balanz Capital,"La semana pasada visitamos la feria de beneficios de Siemens para seguir acompañando a sus colaboradores en sus inversiones y objetivos.

💡Conversamos sobre nuestros beneficios y diversas temáticas para tomar las mejores decisiones financieras que surgieron de una dinámica lúdica.

Si trabajás en Siemens y todavía no accediste a tu beneficio, ¡empezá hoy!",45,4,4,14/06/2025,73502
Balanz Capital,"🎧 Nuevo episodio disponible | Balanz Investment Insights

¿Bonos en pesos para inversores internacionales? Te explicamos por qué esta jugada del Tesoro puede marcar un antes y un después.
💼 Además, analizamos la nueva emisión de Vista Oil & Gas a 2033 y cómo posicionarse en un momento clave del calendario electoral.

🧠 Estrategias, contexto y oportunidades, todo en menos de 15 minutos.

🎙 Escuchalo ahora:",28,0,14,14/06/2025,73502
Balanz Capital,"Nueva Licitación de Obligaciones Negociables 📣⁣⁣
⁣
👉Vista Energy Argentina S.A.U. es una empresa energética independiente líder en la producción de petróleo y gas, con foco en los activos no convencionales en Vaca Muerta, Argentina. La compañía posee reservas probadas que aseguran 14 años de producción, con un índice de reemplazo de reservas del 326%. Desde su salida a la bolsa en 2017, Vista ha mantenido un sólido crecimiento y es uno de los principales operadores en el mayor yacimiento de shale oil y shale gas fuera de América del Norte.⁣
👉Vista se enfoca en la eficiencia operativa y la sostenibilidad con una estrategia de bajo costo y menor intensidad de carbono, consolidándose como un líder del sector energético en la región. Adicionalmente, Vista está desarrollando, a través Aike (una subsidiaria de Vista Energy, S.A.B. de C.V.), un portafolio de proyectos NBS para generar suficientes créditos de carbono que igualen el tamaño de su huella de carbono para 2026.⁣
⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV.",40,0,9,14/06/2025,73502
Balanz Capital,"Nueva Licitación en Obligaciones Negociables 📣⁣
⁣
👉BBVA en Argentina es uno de los principales bancos privados del país. Forma parte del Grupo BBVA de España y cuenta con más de 6.000 colaboradores, 239 sucursales y una base de más de 4,1 millones de clientes. Ofrece soluciones financieras a individuos, pymes y grandes empresas, combinando canales físicos y digitales, y liderando la transformación del sector con foco en innovación, eficiencia y cercanía.⁣⁣
⁣
👉⁣Como parte de una entidad global, BBVA impulsa el desarrollo económico y sostenible a través de una estrategia centrada en la transformación digital, la inclusión financiera y el compromiso ambiental. Su modelo de negocio integra productos innovadores, tecnología de vanguardia y una visión responsable del crecimiento.⁣⁣
⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV.",18,0,5,14/06/2025,73502
Balanz Capital,"Nueva Licitación 📣⁣
⁣
👉Grupo ECIPSA es un holding desarrollista con más de 45 años de trayectoria en el sector inmobiliario y presencia regional. A lo largo de su historia, ha impulsado más de 60 emprendimientos en América Latina, combinando innovación financiera, visión estratégica y un fuerte enfoque en el acceso a la vivienda. En Argentina, lidera proyectos urbanísticos en diversas provincias, con propuestas que integran calidad, planificación y financiamiento accesible.⁣
⁣
👉En línea con su apuesta por la profesionalización del sector y el vínculo con el mercado de capitales, ECIPSA estructuró el Fideicomiso Financiero Individual MilAires II, una herramienta de financiamiento destinada al desarrollo de su proyecto residencial en la Ciudad de Buenos Aires. La operación refleja su capacidad para generar esquemas sostenibles de inversión, con respaldo institucional y mecanismos que favorecen la transparencia, la trazabilidad de fondos y el crecimiento del negocio inmobiliario.⁣⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV.",53,3,3,14/06/2025,73502
Balanz Capital,"Nueva Licitación de Obligaciones Negociables 📣⁣⁣
⁣
👉Banco de Servicios Financieros S.A. (BSF) es una entidad financiera enfocada en ofrecer soluciones de financiamiento a los clientes de la cadena. A través de su tarjeta de crédito Mastercard, facilita opciones de pago adaptadas a las necesidades de sus usuarios.⁣⁣
⁣Además, complementa su propuesta con préstamos personales, seguros y, desde 2023, la Tarjeta Prepaga Mastercard, ampliando su portafolio de productos para brindar mayor flexibilidad y conveniencia financiera.⁣
⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV⁣",16,0,5,14/06/2025,73502
Balanz Capital,"🚀 Llevá tu carrera financiera a otro nivel en Balanz 💼📊⁣
 ⁣
 🔹 Gestioná tu tiempo con total autonomía y respaldo profesional.⁣
🔹 Construí relaciones, desarrollá tu cartera y hacé crecer tus ingresos.⁣
🔹 Accedé a capacitaciones, herramientas y una red de profesionales.⁣
⁣
💡 Convertite en Asesor Financiero Independiente.

📩 ¡Sumate hoy! 🚀",53,1,1,14/06/2025,73502
Balanz Capital,"Nueva Licitación de Obligaciones Negociables 📣⁣⁣
⁣
👉Plaza Logística S.R.L. es la empresa líder en el desarrollo y operación de parques logísticos triple A en Argentina, reconocida por su innovación y altos estándares internacionales de calidad, seguridad y sustentabilidad. Actualmente, la compañía gestiona seis parques estratégicamente ubicados en el Área Metropolitana de Buenos Aires (AMBA), que combinan 517.100 m² alquilables y 60.233 m² en desarrollo.⁣
⁣
👉Los parques de Plaza Logística se destacan por su construcción de vanguardia, eficiencia en servicios compartidos y un modelo multi-cliente que optimiza las operaciones logísticas de sus usuarios. Su enfoque en calidad y sostenibilidad posiciona a la empresa como referente en el sector logístico del país.⁣
⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV⁣",14,0,5,14/06/2025,73502
Balanz Capital,"Nueva Licitación de Obligaciones Negociables 📣⁣⁣
⁣
⁣👉 BBVA en Argentina es uno de los principales bancos privados del país. Forma parte del Grupo BBVA de España y cuenta con más de 6.000 colaboradores, 239 sucursales y una base de más de 4,1 millones de clientes. Ofrece soluciones financieras a individuos, pymes y grandes empresas, combinando canales físicos y digitales, y liderando la transformación del sector con foco en innovación, eficiencia y cercanía.⁣
⁣
⁣👉Como parte de una entidad global, BBVA impulsa el desarrollo económico y sostenible a través de una estrategia centrada en la transformación digital, la inclusión financiera y el compromiso ambiental. Su modelo de negocio integra productos innovadores, tecnología de vanguardia y una visión responsable del crecimiento.⁣
⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV⁣",74,0,25,14/06/2025,73502
Balanz Capital,"🎧 Nuevo episodio disponible | Balanz Investment Insights

📊El Pulso del mercado: por qué este momento importa.

Claudio Porcel, Pilar Tavella y Paulino Seoane analizan las señales que marcan un nuevo ciclo para el mercado argentino y global.

👉 Qué oportunidades se abren en este contexto
👉 Cómo acompañar a los inversores en este momento de cambio

🎙 Escuchalo ahora
Spotify
👉
Youtube
👉",44,1,1,14/06/2025,73502
Balanz Capital,"Te invitamos a nuestro próximo Balanz Monthly: Nuevo escenario macro: Claves del programa económico y recomendaciones de estrategia⁣
⁣
📆Miércoles 4 de junio ⁣
⏰ 17:00 hs.⁣
⁣
Inscribite acá 👉⁣ ⁣⁣
⁣⁣⁣⁣⁣
¡Te esperamos!",45,0,13,14/06/2025,73502
Balanz Capital,"Nueva Licitación de Obligaciones Negociables 📣⁣⁣
⁣
👉Credicuotas es una fintech argentina especializada en préstamos personales online. Forma parte del Grupo BIND y opera desde 2009 con foco en la inclusión financiera y la digitalización del crédito al consumo. A través de tecnología propia y procesos automatizados, ofrece financiamiento inmediato y accesible, tanto en su red de comercios adheridos como de forma directa por Internet. Cuenta con más de 300.000 clientes activos y una amplia presencia en el país, con especial liderazgo en el segmento de financiación de motocicletas.⁣
⁣
👉La compañía se apoya en la innovación, la escalabilidad y la cercanía con el cliente, ofreciendo soluciones que permiten evaluar perfiles crediticios en segundos y acreditar los fondos en la cuenta bancaria del usuario de forma simple y segura. Con una originación considerable en canales digitales, continúa ampliando el acceso al crédito con una propuesta ágil, inclusiva y eficiente.⁣
⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV",7,0,3,14/06/2025,73502
Balanz Capital,"🌟 Creciendo desde adentro
En Balanz, la trayectoria no está marcada por un solo camino.
 Está hecha de decisiones, aprendizajes y oportunidades.
Rocío y Ezequiel son parte de ese recorrido que nos inspira: el que nace con compromiso, se fortalece con cada paso y crece con la posibilidad de reinventarse dentro de la organización.

💫 Porque creemos que el desarrollo profesional se potencia desde adentro.",212,10,10,14/06/2025,73502
Balanz Capital,"Nueva Licitación de Obligaciones Negociables 📣⁣⁣
⁣
👉PECOM es una empresa con más de 70 años de experiencia en soluciones para la industria energética y minera, con presencia en Argentina, Brasil y Colombia. Forma parte del grupo de empresas pertenecientes a Pilar, Rosario y Luis Perez Companc, junto con Molinos Río de la Plata y Molinos Agro.⁣⁣
👉⁣Se especializa en servicios, construcción y productos para los sectores de gas, petróleo, energía eléctrica y minería. Además, ha expandido sus operaciones al segmento de producción de hidrocarburos mediante la adquisición de áreas productivas en la provincia de Chubut.⁣⁣
⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV⁣",21,2,2,14/06/2025,73502
Balanz Capital,"📢 Tus dólares, tu decisión ¡Lanzamos nuevos Packs de Renta Fija en dólares!⁣
⁣
Ahora podés acceder a estrategias según tu perfil de inversión:⁣
🔹 Pack Cuponero: genera ingresos constantes con una estrategia moderada basada en bonos corporativos de alta calidad.⁣
Invertí acá 👉

🔹 Pack Argentina: Invierte en el mercado argentino con una estrategia que combina bonos públicos y privados, equilibrando riesgo y rendimiento.⁣
Invertí acá 👉
⁣
✅ Diseñados por nuestro equipo para ayudarte a diversificar tu cartera en un solo clic. ⁣
⁣
📲Encontralos en la sección Investment Ideas de tu cuenta Balanz.⁣",82,1,1,14/06/2025,73502
