username,text,likes,retweets,replies,views,created_at,company,content_cluster
FerIglesias,"No te quepa duda. Menem tenía ideas económicas básicamente correctas y carecía de una mentalidad totalitaria. Los Kirchner, todo lo contrario.",113,11,7,5000,2025-08-30T06:35:41.000Z,top10,0
FerIglesias,"Carbajal: vos sos radical y venís hablar de carguitos y conchabos en el Estado? Seguí militando peronismo y las ideas del PEJOTA, que te sale fenómeno.",378,64,1,5000,2025-08-30T06:28:14.000Z,top10,2
FerIglesias,"En los tres gobiernos que hasta ahora intentaron sacarnos del pantano en que nos dejó el peronismo -De la Rúa, Macri y Milei- abundan los dirigentes peronistas. Nada de eso me impidió apoyarlos, ni me hizo confundirme sobre qué es el peronismo, ni quiénes son los muchachos: el",210,57,4,4000,2025-08-30T06:21:36.000Z,top10,0
FerIglesias,Desprecio fue el tuyo. Leé tu tweet.,39,4,0,4000,2025-08-30T05:10:57.000Z,top10,2
FerIglesias,"En el aniversario del nacimiento de Juan Bautista Alberdi quisiera recordar su mejor libro. No, no las Bases, sino El crimen de la guerra (1871), donde en pleno siglo XIX Alberdi plantea un orden internacional basado en el derecho, en el federalismo y en instituciones jurídicas y",106,22,1,4000,2025-08-30T04:33:04.000Z,top10,0
FerIglesias,"Bueno, no es tan así. En 2015 había elecciones y desapareció. Lo asesinaron después de denunciar a Cristina, no sé si está al tanto. Como profe de voley, lo digo.",291,54,3,5000,2025-08-29T15:37:59.000Z,top10,0
FerIglesias,Bueno. No se preocupe. Nosotros marchamos con usted y no nos quejamos.,229,15,6,5000,2025-08-29T15:34:28.000Z,top10,2
FerIglesias,"En efecto: usted no entiende. La corrupción siempre es mala, pero una cosa es cuando la Justicia actúa inmediatamente y otra cuando pasan décadas sin que nadie haga nada contra una banda de mafiosos que saqueó el país. Entiende, ahora? Si no, le hago un croquis. Estudie.",170,33,5,4000,2025-08-29T15:32:18.000Z,top10,3
FerIglesias,La calidad institucional bien entendida empieza por casa. EMHO.,18,3,0,2000,2025-08-29T14:28:54.000Z,top10,0
FerIglesias,"El kirchnerismo sigue existiendo, Elisa. Fijate: son los que integran la Coalición del Déficit y votan contra el equilibrio fiscal junto con tu bloque. 
@elisacarrio",0,276,54,22000,2025-08-29T14:26:20.000Z,top10,0
FerIglesias,Un resumen de mi participación en ¿La Ves? está en,239,51,13,37000,2025-08-29T13:41:50.000Z,top10,2
FerIglesias,"Gracias, Jorgelina 
@JorgelinaKos",87,19,1,4000,2025-08-29T11:27:22.000Z,top10,1
FerIglesias,"The Summer Hikaru Died — 2025’s must-watch anime.
“I like you. I really do.”
Follow us for more and stream it now on Netflix!",108,8,0,221000,,top10,1
FerIglesias,En 38 años de laburo en el sector privado nunca necesité hacer eso para conseguir trabajo.,60,11,2,3000,2025-08-28T18:33:10.000Z,top10,3
FerIglesias,"-Decí una imbecilidad peronista. 
-Salí a caminar por los barrios.
-No. Algo menos imbécil, por favor.",262,44,6,5000,2025-08-28T18:29:46.000Z,top10,0
FerIglesias,"@FerIglesias
, cuando escribió las líneas del capítulo 4 de ""Es el Peronismo, Estúpido"",  ""El psicópata y la sociedad mujer-golpeada"", TIENE TODA LA RAZÓN.
Es más, creo que Fernando escribió este capítulo 10 años atrás, pensando en gente como Silvia.",23,5,0,2000,2025-08-28T14:52:44.000Z,top10,2
FerIglesias,"En 2019? Sin duda. En 2023? Puede ser, pero tendría que haberse presentado.",50,8,0,2000,2025-08-28T17:30:30.000Z,top10,3
FerIglesias,No fui ni soy menemista. Son ustedes los que se han vuelto kirchneristas.,94,12,1,3000,2025-08-28T17:28:32.000Z,top10,2
FerIglesias,"Hoy participé de la conferencia virtual sobre el acuerdo entre el Mercosur y la Unión Europea organizado por la 
@FNGeneraciones
 Nuevas Generaciones, dirigida por 
@JulianObiglio
, y la delegación de la 
@UEenARG
Mucho interés en los estudiantes por un acuerdo que puede fijar un",28,5,1,2000,2025-08-28T17:28:04.000Z,top10,0
FerIglesias,Tuve mi primer trabajo en Lomas de Zamora. En el Ateneo Israelita Argentino de la avenida Meeks. Años setenta. Estudie.,70,11,2,3000,2025-08-28T17:26:04.000Z,top10,4
FerIglesias,"Se salvarían todo los diputados que votaste, que hoy tampoco vinieron al Congreso.",118,22,5,3000,2025-08-28T17:22:29.000Z,top10,2
FerIglesias,"Cristina? Presa. La Justicia? Avanza contra los funcionarios del Gobierno por una denuncia de Dalbón, abogado de Cristina.
El pacto de impunidad más loco del mundo.",0,187,8,22000,2025-08-28T17:21:30.000Z,top10,0
FerIglesias,"Con todo respeto para las víctimas: 19 años por abuso sexual y violencia psicológica, y 19 años por homicidio. Hay algo que no va. 

19 años de prisión para el homicida de Mariano Barbieri, el ingeniero asesinado en Palermo  
lanacion.com.ar/seguridad/el-c
… a través de 
@LANACION
/",201,53,8,4000,2025-08-28T17:00:14.000Z,top10,0
FerIglesias,"Ante los ataques de anoche con drones y misiles, quiero expresar toda mi solidaridad con el pueblo ucraniano ante el invasor ruso. Así demuestra su voluntad de paz el tirano Putin.
#StopRussia #StandWithUkraine",200,44,1,3000,2025-08-28T14:57:22.000Z,top10,0
FerIglesias,"Estás mal informado, Juan Manuel. Fui diputado independiente de la CC durante un solo mandato, cuando éramos la avanzada de la lucha contra el peronismo K, y no fui candidato de la Coalición Cívica en 2017. Te informaron mal. 
Fuimos, con Toty Flores, los únicos que defendimos a",82,17,3,4000,2025-08-27T21:10:08.000Z,top10,0
FerIglesias,"Intendentes de Lomas de Zamora desde 1983. 

- Eduardo Duhalde (1983-1987)
- Hugo Toledo (1987-1991)
- Bruno Tavano (1991-1999)
- Edgardo Di Dio (1999-2001)
- Jorge Rossi (2003-2009)
- Martín Insaurralde (2009-2015)
- Federico Otermín (2023-actualidad)

En 42 años, Lomas de",0,0,86,84000,2025-08-27T21:00:57.000Z,top10,1
FerIglesias,"No contentos con la artillería parlamentaría, la ingeniería económica y los servicios de inteligencia, los muchachos mandan ahora la infantería.",38,9,6,3000,2025-08-27T20:28:43.000Z,top10,0
FerIglesias,"- La coalición cívica y la doctora Carrió estuvieron entre los que permanentemente se opusieron a la política económica necesaria en la época de Cambiemos y así nos fue en 2018.
- Sí. La coalición cívica es parte de la coalición del déficit y vota siempre con el kirchnerismo.
-",628,146,25,28000,2025-08-27T20:34:35.000Z,top10,0
FerIglesias,"A mi me parece una piedra, el “objeto”. Pero es una opinión. 
@LANACION",0,573,168,90000,2025-08-27T20:15:46.000Z,top10,2
FerIglesias,"Los sodomizados intelectuales del kirchnerismo defendiendo la violencia. Para esto estudiaste en Yale, ridícula?",0,245,59,33000,2025-08-27T20:13:02.000Z,top10,0
FerIglesias,"Sí, claro. Sensatísima. Los que voltearon a Aranguren porque no se podían subir las tarifas, los que levantaron la primera sesión de reforma de la fórmula jubilatoria y le dijeron fascista a Patricia Bullrich, abriendo la puerta a las 14 toneladas de piedra, los que forman parte",153,44,2,5000,2025-08-27T20:09:23.000Z,top10,0
FerIglesias,Cómo hacen los fanáticos industrialistas para argumentar en contra de la concentración agropecuaria y a favor de la industria como diversificador antimonopólico? Dato mata Relato.,63,15,0,3000,2025-08-27T19:52:04.000Z,top10,0
FerIglesias,"La violencia peronista no es violencia. Temporada 80, episodio 16. 
@JuanGrabois",0,155,13,11000,2025-08-27T19:44:34.000Z,top10,0
FerIglesias,"Lo rompieron ustedes, Martín. Teníamos menos de 5% de desocupación y de pobreza y la mejor salud y educación del continente, y a imbéciles políticos como vos se les ocurrió que había que hacer la revolución. Acordate 
@martin_caparros",0,0,148,108000,2025-08-26T16:32:58.000Z,top10,0
FerIglesias,Hablan los jueces nominados por Duhalde.,0,205,53,22000,2025-08-25T23:15:55.000Z,top10,0
FerIglesias,"Riesgo peronista: Temporada 25, Episodio 6.  

Sube el dólar y caen las acciones argentinas en medio del escándalo por los audios 
lanacion.com.ar/economia/caen-
… a través de 
@LANACION
/",571,140,16,7000,2025-08-25T19:04:08.000Z,top10,4
FerIglesias,La locura es total,993,185,200,25000,2025-08-25T13:27:17.000Z,top10,2
FerIglesias, Comunicado oficial,0,404,485,299000,2025-08-25T02:04:29.000Z,top10,1
FerIglesias,En un país civilizado a los tipos feos como vos los tienen en el zoológico,0,95,19,14000,2025-08-25T01:19:46.000Z,top10,2
FerIglesias,"Sos vos, Jorge Rafael? Si sos, golpeá dos veces la mesa.",140,16,2,8000,2025-08-25T01:17:46.000Z,top10,4
FerIglesias,Un ejemplo de mal del subjuntivo uso de mi parte? Tiene miles de tweets para revisar. La leo.,30,5,1,6000,2025-08-25T01:16:35.000Z,top10,2
FerIglesias,La locura es total,227,32,17,5000,2025-08-22T16:22:49.000Z,top10,2
FerIglesias,"Argentina tiene mucho más pobreza que otros países con menores Índices de desigualdad. 
Es la baja productividad, estúpidos!",124,29,0,4000,2025-08-22T15:49:01.000Z,top10,4
FerIglesias,"Excelente, Daniel! Ahora, paténtenlo a través de Delaware, Estados Unidos, porque seguimos siendo un país pirata que no forma parte de los tratados internacionales de patentes. Pero no te preocupes, ya lo vamos a solucionar si la gente vota bien en octubre. 
@FilmusDaniel",470,98,7,7000,2025-08-22T15:30:23.000Z,top10,3
FerIglesias,Estos tipos olieron sangre y se cebaron. Hasta la destitución no paran. Les importa un carajo cómo salgan las elecciones.,237,41,10,8000,2025-08-21T21:49:55.000Z,top10,2
FerIglesias,"Al Petiso orejudo, si acepta…",35,2,1,5000,2025-08-22T03:11:47.000Z,top10,1
FerIglesias,Cuando hablan los expertos…,131,12,5,5000,2025-08-22T03:10:25.000Z,top10,2
FerIglesias,"#DialogoPolitico | 
@FerIglesias
, Pdte de la Comisión de Relaciones Exteriores de @DiputadosdAR ""El Acuerdo #MercosurUE no solo tiene valor comercial, sino un enorme valor geopolítico: es ahora o nunca. Es la oportunidad de atraer inversiones y salvar el futuro del MERCOSUR""",20,5,1,3000,2025-08-21T19:53:28.000Z,top10,0
FerIglesias,"Viví en la Boca cinco años, es cierto. Pero no soy bostero, con todo respeto.",73,14,1,5000,2025-08-22T03:00:12.000Z,top10,2
FerIglesias,El Estado presente es siempre inocente.,54,6,1,5000,2025-08-22T02:03:02.000Z,top10,2
FerIglesias,No le eché la culpa de nada. Dije que es absurdo que en la máxima división del fútbol argentino en pleno siglo XXI sigan existiendo canchas de tablón.,34,6,0,4000,2025-08-22T02:02:21.000Z,top10,2
FerIglesias,"Avellaneda: policía de la Provincia de Buenos Aires. Avísele a 
@Kicillofok
 Y estudie.",549,94,7,7000,2025-08-21T15:44:09.000Z,top10,4
FerIglesias,"""Esos tipos en los paravalanchas con las banderas que los cruzan, arengando, son una maravilla. Los ves en la cancha, colgando del paravalanchas, nunca mirando el partido, arengan y arengan. Mis respetos para todos ellos.”  CFK julio 2012",30,14,2,2000,2025-08-21T13:27:57.000Z,top10,2
FerIglesias,"""Ordinario del orto"" es muy buena. El trosko es así: indiferente a la contradicción.",373,49,12,5000,2025-08-21T15:42:38.000Z,top10,0
FerIglesias,No está bloqueado. Está entobillerado.,308,33,1,5000,2025-08-21T15:38:52.000Z,top10,3
FerIglesias,"El chavo Fucks se la pasó 20 años lucrando y verseando con el “Estado presente”, pero cuando se pudre la cosa en la cancha de Independiente, la responsabilidad no es del ministro de Seguridad de la provincia de Buenos Aires y dela Policía Bonaerense sino “de todos “. Andáááá…",0,418,20,27000,2025-08-21T14:49:53.000Z,top10,4
FerIglesias,"Son muchas décadas de “el folklore del fútbol”, “el hincha es lo mejor que tenemos” y la cultura del aguante. 
Ahí tenés.",850,129,34,12000,2025-08-21T13:02:29.000Z,top10,2
FerIglesias,La barra brava es como el peronismo: dicen que son los que defienden los trapos pero están prendidos en todas y siempre joden al club.,591,72,10,7000,2025-08-21T04:46:14.000Z,top10,2
FerIglesias,"800.000$ por mes, con más de 30 años de aportes.",23,3,1,4000,2025-08-21T04:29:35.000Z,top10,3
FerIglesias,"Es fácil. Son cinco diputados troskos y cinco bloques troskos. Como los tiempos se atribuyen por bloque, hablan siempre ellos.",79,12,3,5000,2025-08-21T03:25:42.000Z,top10,2
FerIglesias,"Echan a UBER, a Mercado Libre y prohíben la minería. Te matan con IIBB, SIRCREB, sellos y tasas. No bajan el gasto ni se vuelven más eficientes. Pero votan en el congreso seguir parasitando a la PBA y CABA con discurso progre. La alternativa de los gobernadores.",645,148,7,11000,2025-08-21T02:25:45.000Z,top10,3
FerIglesias,"Seguí militándola, Luis. Y no te olvides del precio de la lechuga. 
@luisnovaresio",0,488,67,30000,2025-08-21T02:44:41.000Z,top10,2
FerIglesias,Puede ser. Pero yo trabajé por algún tiempo en un frigorífico. En Avellaneda. Alguno de tus diputados nacionales y populares puede decir lo mismo?,60,6,1,6000,2025-08-21T02:42:33.000Z,top10,2
FerIglesias,"""Voten lo que quieran. Pero la verdad que ustedes vengan a hablar de apriete a los gobernadores con el presupuesto... Hay que ser caraduras"", sostuvo 
@FerIglesias",53,14,0,4000,2025-08-21T02:32:27.000Z,top10,2
FerIglesias,"En la cámara de Diputados, los troskos tienen el 3% de los votos y hablan el 40% del tiempo. Hasta cuándo, Chipi Castillo, abusarás de nuestra paciencia?",831,130,11,9000,2025-08-21T02:37:43.000Z,top10,0
FerIglesias,Unas palabritas a los muchachos sensibles peronistas poco antes del voto. Voten lo que quieran pero métanse la “sensibilidad” donde les quepa.,0,441,47,19000,2025-08-21T00:37:03.000Z,top10,0
FerIglesias,"No ha lugar. Se cayó la maniobra de la Coalición del Déficit, la rama civil del Club del Helicóptero.",0,466,92,45000,2025-08-20T23:19:54.000Z,top10,0
FerIglesias,"“Hay que ser serios y responsables con el tema de los jubilados” dice 
@gerpmartinez
, jefe de bloque del partido cuyo gobierno llegó prometiendo 20% de aumento el primer día y se fue con +30% de baja de las jubilaciones y dejando una inflación de 211%. Peronismo, 80 años",0,267,23,10000,2025-08-20T22:49:47.000Z,top10,0
FerIglesias,"Andá a controlar el precio de la lechuga, Luis. Es lo tuyo. 
@luisnovaresio",0,347,39,44000,2025-08-20T22:43:55.000Z,top10,2
FerIglesias,"Volvamos al 2018, propone la Colisión.",78,11,6,4000,2025-08-20T21:34:29.000Z,top10,1
FerIglesias,"No. No podés. Por eso no lo hacés. Yo sí podría. Podría hablar de los Montos, de la Triple A, del Plan Cóndor, del Rodrigazo... Vos, no.
Y tu ""por algo no te acompañaron"" me suena... me suena...  Ah, ya sé! Es de ""por algo será"".  
@juanabalmedina",269,57,3,6000,2025-08-20T21:11:34.000Z,top10,2
FerIglesias,"Unos 800.000 pesos mensuales si me jubilo ahora, dice mi abogada; con más de 30 años de aportes y los últimos ocho de diputado nacional. Rompieron todo, tus amiguites.",100,20,1,4000,2025-08-20T21:01:24.000Z,top10,3
FerIglesias,No. Desde que asumí mi dieta bajó a la mitad de su valor por la inflación.,24,5,0,3000,2025-08-20T20:58:51.000Z,top10,2
FerIglesias,"Hazañas peronistas: 

Récord histórico nacional de pobreza.  Récord histórico nacional de indigencia. Récord histórico de desocupación.  Cuatro años de baja en el nomenclador de discapacitados.  Jubilaciones por debajo de la línea de pobreza.  Medicamentos oncológicos truchos",333,101,5,7000,2025-08-20T20:46:43.000Z,top10,0
FerIglesias,A vos no te interesa el kirchnerismo pero el kirchnerismo se interesa en vos.,33,9,1,3000,2025-08-20T20:19:57.000Z,top10,0
FerIglesias,"Tengo 4 veces más seguidores que vos, gordo morondanga. 
@soyalbertosamid",0,64,65,102000,2025-08-20T20:13:25.000Z,top10,2
FerIglesias,Usted dice que votaron contra el veto porque no les dieron lugar en las listas? Y yo que creía que estaban preocupados por los discapacitados! Mala mía.,225,57,1,4000,2025-08-20T20:12:08.000Z,top10,2
FerIglesias,"Durante los cuatro años de gobierno de Alberto, el denominador de discapacidad bajó, y bajó mucho más que en los dos de Milei. Vos dónde estabas, Facundo? Operando a Cristina? 
@ManesF",304,102,6,4000,2025-08-20T19:09:15.000Z,top10,0
FerIglesias,"Algunos logros de los sensibles sociales peronistas:

Récord histórico nacional de pobreza. 
Récord histórico nacional de indigencia.
Récord histórico de desocupación. 
Cuatro años de baja en el nomenclador de discapacitados. 
Jubilaciones por debajo de la línea de pobreza.",755,268,3,8000,2025-08-20T18:57:27.000Z,top10,0
FerIglesias,"Los diputados que acusan al gobierno de pactar secretamente con el kirchnerismo son los que votan públicamente con el kirchnerismo. Dato, no opinión.",0,706,46,90000,2025-08-20T18:51:06.000Z,top10,0
FerIglesias,"Qué sensibles son Arroyo y todos los diputados peronistas. Hablan de los discapacitados con lágrimas en los ojos. Cuatro gobiernos con mayorías parlamentarias y soja por las nubes, tuvieron, y rompieron todo. Los que vendían medicamentos oncológicos truchos a sus afiliados, los",0,0,86,38000,2025-08-20T18:20:28.000Z,top10,0
FerIglesias,"Vos no podés cargar a nadie, albóndiga con tobilleras. 
@soyalbertosamid",428,28,17,40000,2025-08-20T17:53:51.000Z,top10,1
FerIglesias,"En 2001, salieron todos a la calle a protestar por el 38 % de pobreza de De la Rúa. En 2002, la pobreza era del 57 % y no salió nadie. Y puedo seguir con los ejemplos hasta ahora. Gobierna el peronismo: sube la pobreza y baja la protesta social. Gobiernan los demás: baja la",499,104,6,7000,2025-08-20T17:51:13.000Z,top10,0
FerIglesias,"Hasta ahora, la sesión viene así: los peronistas, haciendo discursos de la época de Cristina; los radicales, haciendo discursos de la época de Alfonsin; y los troskistas diciendo las boludeces de siempre.",0,623,150,51000,2025-08-20T17:27:26.000Z,top10,0
FerIglesias,Eso! Eso! Lo que la Patria necesita es otro default sancionado mientras los diputados cantamos la marcha peronista. Nunca se probó. Qué puede fallar?,197,56,2,4000,2025-08-20T17:24:10.000Z,top10,0
FerIglesias,"Usted es la famosa representante del pueblo argentino de la que habla la Constitución, no? Lindo cargo. Que lo disfrute.",69,14,2,3000,2025-08-20T17:22:55.000Z,top10,4
FerIglesias,"Estoy hablando del nomenclador de discapacidad. Usted debería conocerlo. 
x.com/CrosaJM/status
…",34,4,1,3000,2025-08-20T17:19:17.000Z,top10,0
FerIglesias,"Los primeros cinco oradores de la Coalición del Déficit que intenta romper el equilibrio fiscal son de la izquierda Troskista. Dato, no opinión.",400,57,4,6000,2025-08-20T16:44:04.000Z,top10,0
FerIglesias,"En 2023, con el triunvirato de Alberto, Cristina y Masa, y en pleno Plan Platita, el peronismo actualizó el nomenclador de discapacidad 120% contra una inflación del 211%. Pérdida total: 41%. 
En 2024, evitando la hiperinflación, el gobierno de Milei actualizó el mismo",0,877,81,76000,2025-08-20T16:20:55.000Z,top10,0
FerIglesias,"Se prepara la unificación de las líneas opositoras: Club de Helicóptero, Coalición del Déficit, Fundamentalistas de la Híper, Frente Devaluador.",0,313,52,14000,2025-08-20T15:57:36.000Z,top10,0
FerIglesias,"En la Comisión de Derechos Humanos de la cámara de 
@DiputadosAR
 presidida por la diputada 
@ajmechet
, escuchando el testimonio de Alexandra, esposa del gendarme argentino Nahuel Gallo, detenido desaparecido por la dictadura de 
@NicolasMaduro
, y de otros perseguidos por el régimen.",173,36,2,3000,2025-08-19T17:51:53.000Z,top10,0
FerIglesias,Comprendo. Usted cree que las única leyes importantes son las laborales. Muy claro. Gracias por todo.,30,6,1,3000,2025-08-19T16:59:26.000Z,top10,2
FerIglesias,"Só vó, Jorge Rafael?",29,2,1,4000,2025-08-19T16:42:34.000Z,top10,4
FerIglesias,Le pregunta esas cosas también a su doctor?,54,6,1,4000,2025-08-19T16:41:41.000Z,top10,3
FerIglesias,"Esta cuenta es #PedrosaTeam 
@fpedrosa2
 

Intelectuales y académicos se animan a la política y podrían ocupar bancas en el Congreso 
lanacion.com.ar/cultura/intele
… a través de 
@LANACION
/",17,3,2,2000,2025-08-19T16:30:50.000Z,top10,0
FerIglesias,Lo inexplicable es que les encanta EL MARGINAL. Divergencia neuronal aguda.,185,24,0,4000,2025-08-19T15:26:37.000Z,top10,0
FerIglesias,"El “campo popular” según el peronismo. Estudiá, 
@ItaiHagman",51,10,1,3000,2025-08-19T11:52:13.000Z,top10,2
FerIglesias,"Hola, amiguitos. Es solo para recordarles que llevo unos 10 años prohibido en los canales de América TV por orden de la comandante Pamela David, que tira más que una yunta de bueyes. 
@PamelaDav
 
@AmericaTV
 @AmericaNoticias
 @A24COM",0,730,90,38000,2025-08-19T03:53:25.000Z,top10,2
FerIglesias,No me molesta que sean buchones. Me molesta que sean buchones mal informados.,162,14,1,5000,2025-08-18T23:03:07.000Z,top10,1
FerIglesias,"El peronismo sigue trotskizándose. Van a terminar con el 
@chipicastillo
 como jefe de bloque.",298,67,9,4000,2025-08-18T22:51:32.000Z,top10,0
FerIglesias,"Eso de que una película de Echarri se llama EL KIOSCO es fake, no?",0,117,61,17000,2025-08-18T21:57:17.000Z,top10,2
FerIglesias,"Pobre Arroyo, el llorafamiliasendeudadas! De qué va a vivir ahora, que se le acabaron el verso y los fideos con gorgojos?",105,29,1,4000,2025-08-18T21:54:30.000Z,top10,2
JonatanViale," ""Hay munición de dólares de sobra"": el director del BCRA asegura que tienen cerca de US$20.000 millones de liquidez y fundamentos macroeconómicos que permiten que la intervención sea sostenible y distinta a crisis pasadas",0,260,127,93000,2025-09-20T16:30:24.000Z,top10,3
JonatanViale," PILAR RAHOLA: “EL PERONISMO QUIERE VOLTEAR A MILEI”
 Denunció que buscan que la economía no funcione porque viven de la pobreza
 Aclaró: no hay chances de que caiga, es puro relato K.
@RaholaOficial
 @JonatanViale",0,323,51,20000,2025-09-20T13:00:02.000Z,top10,0
JonatanViale,Get paid 1 day after getting funded and daily payouts afterwards,0,772,512,223000000,,top10,3
JonatanViale," LILIANA FRANCO SE PUSO LA 10 Y EXPLICÓ LO QUE FUNCIONA MAL EN LA UBA 

“Con un presupuesto BIEN ADMINISTRADO los docentes de la UBA ganarían mucho más”

“La sobrepoblación de docentes hace que todo funcione mal” 
@JonatanViale
 @JMilei
 @lilianafranco20",0,414,16,31000,2025-09-17T23:54:39.000Z,top10,2
JonatanViale,"Duhalde pidiendo helicóptero.
¿Te sorprende?",0,295,182,48000,2025-09-18T00:39:31.000Z,top10,1
JonatanViale,"""El regreso de los muertos vivos: habló Duhalde""",62,8,15,8000,2025-09-18T00:08:14.000Z,top10,0
JonatanViale," JONI VIALE HIZO PEDAZOS A LA KUKA MALENA GALMARINI TRAS EL TUIT CONTRA EL GOBIERNO DE MILEI ¡DOMADA A LOS HIPÓCRITAS K! 

“ME DA ASCO, me resulta vergonzoso el aprovechamiento politico”

“Con Massa un médico ganaba 400 dolares, 300 dolares un profesor de UBA” 
@JonatanViale",831,175,10,31000,2025-09-17T23:09:38.000Z,top10,0
JonatanViale,"Rating x Views en YouTube | Categoría: TV 
 16/09/25 Corte 21:00 hs
@todonoticias
 54,983
@C5N
 48,672
@lanacionmas
 18,457
@A24COM
 17,427
@cronica
 12,910

1° Puesto 
@todonoticias
 @JonatanViale",21,3,6,9000,2025-09-17T00:38:06.000Z,top10,1
JonatanViale,Democracia se la llevaron a Marzo.,0,431,257,59000,2025-09-17T01:09:16.000Z,top10,1
JonatanViale," JONI VIALE LE PEGÓ LA PALIZA DE LA NOCHE AL COMUNISTA KICILLOF Y LE MOSTRÓ LOS DATOS DE LA EXPROPIACIÓN A YPF 

“Ni una sola autocrítica de Axel, la moderación es una FARSA ABSOLUTA”

“Esto es KICILLOF, por cada día sin pagar se suman 2 MILLONES DE DÓLARES MÁS” 
@JonatanViale",588,134,16,17000,2025-09-17T00:50:23.000Z,top10,0
JonatanViale," BULLRICH: “HAY QUE REPENSAR, PERO EL PLAN NO SE FRENA”
 “Estamos en estabilización, no podemos quedarnos a mitad de camino porque volveríamos a la enfermedad.”
 Mensaje firme: autocrítica sí, pero sin retroceder ni un paso.
@JonatanViale
 @PatoBullrich",375,64,20,13000,2025-09-11T00:20:00.000Z,top10,0
JonatanViale," BULLRICH: “A LOS VOTANTES LOS VAMOS A IR A BUSCAR UNO POR UNO”
 Planteó cercanía y empatía para recuperar el millón y medio que no fue a votar.
 Mensaje firme: hay que ganar para sostener el cambio histórico. 
@JonatanViale
 @PatoBullrich",175,32,29,11000,2025-09-11T01:00:00.000Z,top10,0
JonatanViale," “Hay más de 1 millon de personas que no fue a votar, los vamos a IR A BUSCAR UNO POR UNO, TENEMOS QUE TRABAJAR JUNTOS Y GENERAR UN VÍNCULO”

LA MINISTRA BULLRICH LE HABLÓ A LOS VOTANTES INDECISOS Y EXPLICÓ EL PLAN RUMBO A OCTUBRE  
@JMilei
 @PatoBullrich
 @JonatanViale",0,365,280,43000,2025-09-10T23:45:00.000Z,top10,2
JonatanViale,"MASTERCLASS TOTAL DE LA MINISTRA BULLRICH SOBRE EL CAMINO QUE TOMÓ EL GOBIERNO DE MILEI 

“El tratamiento no se puede cortar a mitad de camino porque vamos a volver a la enfermedad” 
@PatoBullrich
 @JMilei
 @JonatanViale",211,41,18,11000,2025-09-11T00:20:00.000Z,top10,0
JonatanViale," “Milei está en EJE TOTAL, está convencido de que NO HAY QUE SALIR DEL RUMBO”

“Estamos dispuestos a llegar a los argentinos para que el 26 de octubre nos voten”

LA RESPUESTA DE BULLRICH SOBRE EL PLAN DEL PRESIDENTE MILEI DE CARA A OCTUBRE 
@JMilei
 @PatoBullrich",588,100,12,17000,2025-09-11T00:33:17.000Z,top10,4
JonatanViale,"¿EL CONURBANO VA A SALVAR LA ARGENTINA?
INSÓLITA FRASE DE MAYRA MENDOZA!",77,15,27,11000,2025-09-11T00:50:00.000Z,top10,4
JonatanViale,"”HAY UN GOLPE EN CIERNES CONTRA MILEI, el peronismo es un MOVIMIENTO GOLPISTA”

MEGA-BOMBA DEL PROFE RECALDE SOBRE EL SINIESTRO PLAN K Y LE DA LAS PEORES NOTICIAS A LOS GOLPISTAS 
@DiegoJRecalde
 @JMilei",0,0,364,60000,2025-09-06T02:20:00.000Z,top10,0
JonatanViale,Pensé lo peor.,0,120,488,278000,2025-09-06T01:42:32.000Z,top10,1
JonatanViale,La rompe.,0,504,641,324000,2025-09-06T01:19:12.000Z,top10,1
JonatanViale,Escandaloso.,611,158,153,34000,2025-09-06T01:13:06.000Z,top10,1
JonatanViale," UFFF RECALDE LE CANTÓ LAS 40 A LOS HIPÓCRITAS DEL KIRCHNERISMO QUE UTILIZAN EL TEMA DE LA DISCAPACIDAD PARA BAJAR AL GOBIERNO DE MILEI 

“Se está usando a los discapacitados para VOLTEAR AL GOBIERNO DE MILEI”

“En las marchas no cantan en contra del peronismo, quien ROMPIÓ",624,163,30,18000,2025-09-06T00:35:00.000Z,top10,0
JonatanViale,"""Me escribió Karina diciendo que ellos no piensan esto""

Luis Juez contó que la secretaria general de la Presidencia lo llamó tras el posteo de Daniel 'Gordo Dan' Parisini en su contra y afirmó: ""En el tema de discapacidad he hablado como un padre"".",218,40,91,81000,2025-09-06T00:55:11.000Z,top10,0
JonatanViale,"En Moreno el 70% de la población no terminó el secundario.

La famosa educación pública de calidad del kirchnerismo.",0,970,53,32000,2025-09-04T23:33:18.000Z,top10,0
JonatanViale," TN EXPUSO LA HIPOCRESÍA DE MAYANS E INSFRÁN
 Mayans pide “destituir a Milei” mientras su jefe gobierna Formosa desde 1995.
 Hablan de democracia sin alternancia: manual de la mafia K.
@JonatanViale
 @fmercuriali",295,54,12,10000,2025-09-05T00:20:00.000Z,top10,0
JonatanViale,Grave.,801,126,290,44000,2025-09-04T01:09:30.000Z,top10,1
JonatanViale,"Récord absoluto de LaVes por 
@todonoticias
 

Liderando incluso por sobre los canales de aire.

Muchas gracias.
Seguimos ",878,74,219,44000,2025-09-04T01:05:28.000Z,top10,0
JonatanViale,"Javier Alonso, ministro de ""seguridad"" de PBA, dijo que el club donde Milei va a hacer el cierre de campaña es muy probable que esté INUNDADO porque LAS CALLES SON DE TIERRA y además NO HAY ILUMINACIÓN.

Hace 34 años gobiernan la provincia. Esa fue su mejor defensa jijo",949,279,37,24000,2025-09-02T23:35:51.000Z,top10,2
